log_path,model,seq_len,d_block,d_ffn,train,forward,backward,validate,min_loss,test_loss,peak_memory/MB

05-18-0,Base,64,8,643.8536863143830984,1.0767410298788243,2.006623609457165,0.26663908043833956,0.12703399855746042,3.100498919053511,54.57177734375

05-18-0,Base,64,8,1283.8397652913625233,1.128780509166133,1.9036373645306015,0.2734203277967679,0.14615672731071438,3.4310200463641776,58.14990234375

05-18-0,Base,64,8,2564.047067382422808,1.1243643299177555,2.124686399391586,0.2752988363416599,0.13792161954515572,3.0581877773458306,65.35302734375

05-18-0,Base,128,8,644.5769113134468595,1.2559313063075146,2.5455257024367652,0.34350769230475026,0.15549141797450705,3.173388235135512,142.92333984375

05-18-0,Base,128,8,1284.982854979324944,1.2846654007282061,2.9216451114750925,0.3546890923399714,0.12994836605743532,2.638711387460882,149.87646484375

05-18-0,Base,128,8,2564.99320074978696,1.425526215575722,2.794236448777536,0.3782940936101557,0.13729779613674234,2.9152381040833215,163.7890625

05-18-0,Base,256,8,6412.414421922186962,3.6823960171045305,7.951837762384317,0.9352512930412419,0.1595136853693812,3.124336391687393,472.62646484375

05-18-0,Base,256,8,12812.62087915216883,3.7656369064877064,8.078491442859816,0.9483127585715718,0.13856916943633998,3.0729186214782573,486.32958984375

05-18-0,Base,256,8,25613.113358400903548,3.978638721783233,8.35994401677877,0.988025632132835,0.13845385976687627,3.2372558337670787,513.7421875

05-18-1,Torch,64,8,643.6066759684763383,1.0095827236655168,1.9489008117719397,0.1455598538450431,0.12607015735990956,2.7349718668244103,51.8486328125

05-18-1,Torch,64,8,1283.2868382225227024,1.03864805125114,1.5812338499559297,0.14863675857583683,0.1238819915254455,2.703909177129919,56.5361328125

05-18-1,Torch,64,8,2563.2643096105223806,1.0381497860688604,1.5626563687498372,0.14411389147580572,0.13419642800106368,2.739639886942777,66.70166015625

05-18-1,Torch,128,8,643.6812068870629777,1.0632337823002176,1.9302661201323976,0.17276448035104708,0.12494802604848092,2.6092187382958154,129.88134765625

05-18-1,Torch,128,8,1283.741711445467081,1.048780117428396,2.0236054780660195,0.17878319785231725,0.11911322574618213,2.711423205245625,137.33447265625

05-18-1,Torch,128,8,2564.6641678857006905,1.0953164112208218,2.8798377723433077,0.20362188541812115,0.12607328306644336,2.8585847583684054,153.5537109375

05-18-1,Torch,256,8,647.422361887615318,2.437627530692575,4.329492506374104,0.35895152400749236,0.13034848172079633,2.801485772486086,413.05322265625

05-18-1,Torch,256,8,1287.53356778826022,2.5323340268624785,4.356467730989589,0.3808904406207713,0.11896458052581659,2.6146646671824985,425.75634765625

05-18-1,Torch,256,8,2568.093374474319043,2.7748921007538834,4.677645101349939,0.4328055874858465,0.1412913785143583,3.078164240828267,454.9189453125
